datasetId,splitName,sourceType,trackId,engine,durationSeconds,usedLearned,fallbackReason,rootAccuracy,majorMinorAccuracy,detailedAccuracy,noChordPrecision,noChordRecall,noChordF1,fragmentationRate,predictedRegionCount,regionsPerMinute,veryShortRegionCount,oneWindowRegionCount,oneWindowRegionRate,veryShortRegionRate,flickerEventCount,meanAbsoluteBoundaryErrorMs,medianAbsoluteBoundaryErrorMs,meanSignedBoundaryErrorMs,boundariesWithin100ms,boundariesWithin250ms,boundariesWithin500ms,boundariesWithin1000ms,mlOverrideCountVsRule,percentRuleWindowsChangedByMl,ruleMlAgreementRate,averageEffectiveLearnedWeight,averageLearnedEntropy,runtimePerAudioMinuteSeconds,peakMemoryMiB
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk2-119-G_solo,legacy-region-hybrid,32.26321995464853,true,,0.316902,0.035861,0.035861,0,0,0,0.428571,9,16.737335,0,0,0,0,0,1476.198,1173.779,429.149,0,0.23076923076923078,0.23076923076923078,0.46153846153846156,,,,,,0.986914,372.982
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_comp,rule-only,34.284399092970524,false,,0.528422,0.408359,0.408359,0,0,0,0.4375,10,17.500671,0,0,0,0,0,1371.489,334.29,-356.242,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.6,,,,,,0.690572,384.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_comp,observation-hybrid,34.284399092970524,true,,0.840535,0.840535,0.840535,0,0,0,0.625,15,26.251007,0,0,0,0,0,368.448,270.149,-253.678,0.2,0.4666666666666667,0.8666666666666667,0.9333333333333333,24,0.5333333333333333,0.5111111111111111,0.1366901585249117,0.12434479975743107,1.131473,384.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_comp,ml-only,34.284399092970524,true,,0.916453,0.916453,0.916453,0,0,0,0.625,16,28.001074,0,0,0,0,0,190.957,145.44,25.364,0.26666666666666666,0.7333333333333333,1,1,,,,,,0.474823,384.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_comp,legacy-region-hybrid,34.284399092970524,true,,0.635703,0.635703,0.635703,0,0,0,0.4375,10,17.500671,0,0,0,0,0,1371.489,334.29,-356.242,0.13333333333333333,0.26666666666666666,0.5333333333333333,0.6,,,,,,0.799146,384.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_solo,rule-only,34.284399092970524,false,,0.116113,0.062463,0.062463,0,0,0,0.375,7,12.25047,0,0,0,0,0,2239.268,1374.915,-196.375,0,0,0.2,0.3333333333333333,,,,,,1.268392,387.225
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_solo,observation-hybrid,34.284399092970524,true,,0.116113,0.062463,0.062463,0,0,0,0.375,7,12.25047,0,0,0,0,0,2239.268,1374.915,-196.375,0,0,0.2,0.3333333333333333,0,0,0.16923076923076924,0.004417918742443952,0.45123570250139533,2.055036,387.225
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_solo,ml-only,34.284399092970524,true,,0.095953,0.095953,0.095953,0,0,0,0.4375,9,15.750604,0,0,0,0,0,1633.293,1073.441,-674.7,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.3333333333333333,,,,,,0.517493,387.225
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-112-C#_solo,legacy-region-hybrid,34.284399092970524,true,,0.116113,0.062463,0.062463,0,0,0,0.375,7,12.25047,0,0,0,0,0,2239.268,1374.915,-196.375,0,0,0.2,0.3333333333333333,,,,,,1.377027,387.225
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_comp,rule-only,39.178820861678005,false,,0.703882,0.703882,0.703882,0,0,0,0.6875,13,19.908726,0,0,0,0,0,975.991,398.98,-918.315,0.13333333333333333,0.3333333333333333,0.6,0.7333333333333333,,,,,,0.916653,352.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_comp,observation-hybrid,39.178820861678005,true,,0.728583,0.728583,0.728583,0,0,0,0.75,15,22.971607,0,0,0,0,0,545.98,351.498,-337.67,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.8,2,0.024691358024691357,0.5925925925925926,0.1047772636455422,0.1857444349772776,1.587743,352.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_comp,ml-only,39.178820861678005,true,,0.929369,0.824098,0.824098,0,0,0,0.75,16,24.503048,0,0,0,0,0,184.483,108.665,143.283,0.4,0.7333333333333333,0.9333333333333333,1,,,,,,0.492545,352.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_comp,legacy-region-hybrid,39.178820861678005,true,,0.703882,0.703882,0.703882,0,0,0,0.6875,13,19.908726,0,0,0,0,0,975.991,398.98,-918.315,0.13333333333333333,0.3333333333333333,0.6,0.7333333333333333,,,,,,1.031592,352.29
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_solo,rule-only,39.178820861678005,false,,0.177283,0.177283,0.177283,0,0,0,0.875,17,26.034488,0,0,0,0,0,870.896,680.35,-192.602,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.6666666666666666,,,,,,1.103754,357.601
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_solo,observation-hybrid,39.178820861678005,true,,0.177283,0.177283,0.177283,0,0,0,0.875,17,26.034488,0,0,0,0,0,870.896,680.35,-192.602,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.6666666666666666,0,0,0.035398230088495575,0.0019772450726595905,0.5151657171568556,1.984217,357.601
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_solo,ml-only,39.178820861678005,true,,0.227951,0.227951,0.102937,0,0,0,0.5625,10,15.314405,0,0,0,0,0,1193.802,762.49,-306.758,0,0.06666666666666667,0.26666666666666666,0.5333333333333333,,,,,,0.487956,357.601
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Funk3-98-A_solo,legacy-region-hybrid,39.178820861678005,true,,0.117993,0.117993,0.117993,0,0,0,0.875,17,26.034488,0,0,0,0,0,870.896,680.35,-192.602,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.6666666666666666,,,,,,1.21411,357.601
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_comp,rule-only,22.14721088435374,false,,0.325067,0.325067,0.325067,0,0,0,0.5,4,10.836584,0,0,0,0,0,1766.083,1913.511,-1766.083,0.2,0.4,0.4,0.4,,,,,,0.909535,344.74
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_comp,observation-hybrid,22.14721088435374,true,,0.499851,0.499851,0.499851,0,0,0,0.5,5,13.54573,0,0,0,0,0,1572.535,551.182,-1572.535,0,0.2,0.4,0.6,8,0.1702127659574468,0.40425531914893614,0.05111600621022804,0.27852253335084426,1.553955,344.74
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_comp,ml-only,22.14721088435374,true,,0.858384,0.77936,0.52505,0,0,0,0.666667,8,21.673169,0,0,0,0,0,627.278,424.143,-110.291,0,0.4,0.6,0.8,,,,,,0.482209,344.74
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_comp,legacy-region-hybrid,22.14721088435374,true,,0.325067,0.325067,0.325067,0,0,0,0.5,4,10.836584,0,0,0,0,0,1766.083,1913.511,-1766.083,0.2,0.4,0.4,0.4,,,,,,1.015254,344.74
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_solo,rule-only,22.14721088435374,false,,0.097675,0.097675,0.097675,0,0,0,0.833333,7,18.964023,0,0,0,0,0,644.049,373.482,170.541,0,0.2,0.6,0.6,,,,,,1.158858,359.163
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_solo,observation-hybrid,22.14721088435374,true,,0.097675,0.097675,0.097675,0,0,0,0.833333,7,18.964023,0,0,0,0,0,644.049,373.482,170.541,0,0.2,0.6,0.6,0,0,0.08163265306122448,0,0.49077965001236074,2.070229,359.163
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_solo,ml-only,22.14721088435374,true,,0.627459,0.348149,0.223162,0,0,0,0.5,6,16.254876,0,0,0,0,0,1077.319,924.188,539.768,0,0.2,0.2,0.6,,,,,,0.476304,359.163
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-130-D_solo,legacy-region-hybrid,22.14721088435374,true,,0.097675,0.097675,0.097675,0,0,0,0.833333,7,18.964023,0,0,0,0,0,644.049,373.482,170.541,0,0.2,0.6,0.6,,,,,,1.267299,359.163
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_comp,rule-only,14.4,false,,0.55162,0.55162,0.468287,0,0,0,0.5,4,16.666667,0,0,0,0,0,1318.431,1230.862,-236.234,0.2,0.2,0.2,0.4,,,,,,0.90516,369.414
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_comp,observation-hybrid,14.4,true,,0.681452,0.681452,0.598118,0,0,0,0.333333,3,12.5,0,0,0,0,0,1501.098,1230.862,1118.604,0.2,0.2,0.2,0.4,4,0.13333333333333333,0.16666666666666666,0.05203819008159603,0.30529992183305876,1.529455,369.414
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_comp,ml-only,14.4,true,,0.774247,0.638788,0.638788,0,0,0,0.833333,6,25,0,0,0,0,0,270.395,200.998,70.812,0.2,0.6,0.8,1,,,,,,0.505046,369.414
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_comp,legacy-region-hybrid,14.4,true,,0.681452,0.681452,0.598118,0,0,0,0.5,4,16.666667,0,0,0,0,0,1318.431,1230.862,-236.234,0.2,0.2,0.2,0.4,,,,,,1.01357,369.414
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_solo,rule-only,14.4,false,,0,0,0,0,0,0,0.166667,2,8.333333,0,0,0,0,0,3910.289,3190.289,3910.289,0,0,0,0.2,,,,,,0.910476,351.062
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_solo,observation-hybrid,14.4,true,,0,0,0,0,0,0,0.166667,2,8.333333,0,0,0,0,0,3910.289,3190.289,3910.289,0,0,0,0.2,0,0,0.04,0,0.4623626419292149,1.558268,351.062
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_solo,ml-only,14.4,true,,0.520767,0.284763,0,0,0,0,0.5,4,16.666667,0,0,0,0,0,1340.1,900.952,620.862,0,0,0.2,0.6,,,,,,0.477354,351.062
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz1-200-B_solo,legacy-region-hybrid,14.4,true,,0,0,0,0,0,0,0.166667,2,8.333333,0,0,0,0,0,3910.289,3190.289,3910.289,0,0,0,0.2,,,,,,1.014938,351.062
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_comp,rule-only,34.90321995464853,false,,0.36719,0.18753,0.12502,0,0,0,0.642857,12,20.628481,0,0,0,0,0,545.302,365.58,-123.905,0.23076923076923078,0.3076923076923077,0.6923076923076923,0.7692307692307693,,,,,,0.868039,379.459
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_comp,observation-hybrid,34.90321995464853,true,,0.643057,0.455527,0.455527,0,0,0,0.714286,13,22.347521,0,0,0,0,0,549.098,452.62,222.249,0.15384615384615385,0.3076923076923077,0.6923076923076923,0.8461538461538461,28,0.4,0.18571428571428572,0.14050056384162715,0.13654677697870649,1.477182,381.883
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_comp,ml-only,34.90321995464853,true,,0.8746,0.766602,0.766602,0,0,0,0.785714,14,24.066561,0,0,0,0,0,336.682,341.92,323.198,0.23076923076923078,0.3076923076923077,0.6923076923076923,1,,,,,,0.483597,382.078
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_comp,legacy-region-hybrid,34.90321995464853,true,,0.696564,0.46215,0.46215,0,0,0,0.642857,12,20.628481,0,0,0,0,0,545.302,365.58,-123.905,0.23076923076923078,0.3076923076923077,0.6923076923076923,0.7692307692307693,,,,,,0.97824,382.078
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_solo,rule-only,34.90321995464853,false,,0.098938,0,0,0,0,0,0.428571,10,17.190401,0,0,0,0,0,1623.922,910.349,-283.245,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,,,,,,1.07685,362.801
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_solo,observation-hybrid,34.90321995464853,true,,0.098938,0,0,0,0,0,0.428571,10,17.190401,0,0,0,0,0,1623.922,910.349,-283.245,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0,0,0.07692307692307693,0,0.5448022721652027,1.861659,369.706
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_solo,ml-only,34.90321995464853,true,,0.285184,0.187468,0.06251,0,0,0,0.714286,12,20.628481,0,0,0,0,0,809.58,681.664,-80.685,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.6923076923076923,,,,,,0.481625,369.9
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-110-Bb_solo,legacy-region-hybrid,34.90321995464853,true,,0.098938,0,0,0,0,0,0.428571,10,17.190401,0,0,0,0,0,1623.922,910.349,-283.245,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,,,,,,1.186933,369.9
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_comp,rule-only,20.532018140589567,false,,0.381626,0.381626,0.381626,0,0,0,0.714286,13,37.98948,0,0,0,0,0,426.964,289.212,-4.553,0.15384615384615385,0.3076923076923077,0.6923076923076923,0.8461538461538461,,,,,,1.083683,358.985
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_comp,observation-hybrid,20.532018140589567,true,,0.431677,0.431677,0.431677,0,0,0,0.714286,12,35.067212,0,0,0,0,0,402.26,265.375,-31.232,0.15384615384615385,0.38461538461538464,0.6923076923076923,0.8461538461538461,5,0.0847457627118644,0.288135593220339,0.07425913744239823,0.3005057743399384,1.901465,358.985
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_comp,ml-only,20.532018140589567,true,,0.706121,0.706121,0.610346,0,0,0,0.571429,10,29.222677,0,0,0,0,0,662.835,183.449,-270.324,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.7692307692307693,,,,,,0.490601,358.985
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_comp,legacy-region-hybrid,20.532018140589567,true,,0.4875,0.4875,0.439074,0,0,0,0.714286,13,37.98948,0,0,0,0,0,426.964,289.212,-4.553,0.15384615384615385,0.3076923076923077,0.6923076923076923,0.8461538461538461,,,,,,1.191908,358.985
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_solo,rule-only,20.532018140589567,false,,0.065326,0.065326,0.065326,0,0,0,0.071429,2,5.844535,0,0,0,0,0,4931.795,5075.833,-1916.656,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,,,,0.627866,384.241
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_solo,observation-hybrid,20.532018140589567,true,,0.065326,0.062507,0.062507,0,0,0,0.142857,3,8.766803,0,0,0,0,0,4285.886,3792.433,-2649.256,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,2,0.09090909090909091,0.13636363636363635,0,0.46206023642935673,0.995789,384.241
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_solo,ml-only,20.532018140589567,true,,0.249903,0.249903,0.249903,0,0,0,0.285714,5,14.611338,0,0,0,0,0,1167.986,933.071,-501.114,0,0.07692307692307693,0.23076923076923078,0.5384615384615384,,,,,,0.479239,384.241
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz2-187-F#_solo,legacy-region-hybrid,20.532018140589567,true,,0.065326,0.065326,0.065326,0,0,0,0.071429,2,5.844535,0,0,0,0,0,4931.795,5075.833,-1916.656,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,,,,0.736264,384.241
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_comp,rule-only,28.023219954648525,false,,0.400179,0.345205,0.345205,0,0,0,0.625,11,23.551914,0,0,0,0,0,1034.346,228.373,267.45,0,0.5333333333333333,0.5333333333333333,0.7333333333333333,,,,,,0.92524,347.879
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_comp,observation-hybrid,28.023219954648525,true,,0.420966,0.365992,0.365992,0,0,0,0.625,11,23.551914,0,0,0,0,0,956.676,224.046,345.12,0,0.6,0.6,0.7333333333333333,1,0.02040816326530612,0.3673469387755102,0.018798538498738044,0.3716143534563952,1.586406,364.307
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_comp,ml-only,28.023219954648525,true,,0.536929,0.536929,0.536929,0,0,0,0.5,11,23.551914,0,0,0,0,0,784.061,235.051,-96.658,0.3333333333333333,0.6,0.6,0.6666666666666666,,,,,,0.48347,364.464
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_comp,legacy-region-hybrid,28.023219954648525,true,,0.400179,0.345205,0.345205,0,0,0,0.625,11,23.551914,0,0,0,0,0,1034.346,228.373,267.45,0,0.5333333333333333,0.5333333333333333,0.7333333333333333,,,,,,1.032449,364.464
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_solo,rule-only,28.023219954648525,false,,0.128028,0.128028,0.128028,0,0,0,0.25,6,12.846499,0,0,0,0,0,1993.13,1842.041,-485.175,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,,,,,,0.940732,375.511
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_solo,observation-hybrid,28.023219954648525,true,,0.128028,0.128028,0.128028,0,0,0,0.25,6,12.846499,0,0,0,0,0,1993.13,1842.041,-485.175,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0,0,0.140625,0.0015996870370449557,0.4592230797017192,1.621225,375.511
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_solo,ml-only,28.023219954648525,true,,0.22305,0.214186,0.134188,0,0,0,0.5,9,19.269748,0,0,0,0,0,1104.762,993.426,-313.344,0.06666666666666667,0.13333333333333333,0.2,0.6,,,,,,0.481087,375.511
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-137-Eb_solo,legacy-region-hybrid,28.023219954648525,true,,0.128028,0.128028,0.128028,0,0,0,0.25,6,12.846499,0,0,0,0,0,1993.13,1842.041,-485.175,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,,,,,,1.049983,375.511
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_comp,rule-only,25.6,false,,0.283427,0.283427,0.283427,0,0,0,0.6875,14,32.8125,0,0,0,0,0,435.005,320.123,32.818,0.2,0.4,0.6666666666666666,0.8,,,,,,0.976737,377.495
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_comp,observation-hybrid,25.6,true,,0.416203,0.416203,0.416203,0,0,0,0.75,14,32.8125,0,0,0,0,0,396.511,320.123,-55.417,0.2,0.3333333333333333,0.7333333333333333,0.8666666666666667,12,0.2033898305084746,0.2711864406779661,0.05450488330116767,0.27287617075205395,1.707753,394.195
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_comp,ml-only,25.6,true,,0.566429,0.513667,0.513667,0,0,0,0.5,10,23.4375,0,0,0,0,0,1129.503,249.297,-848.916,0.2,0.5333333333333333,0.6,0.6,,,,,,0.489153,394.339
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_comp,legacy-region-hybrid,25.6,true,,0.345927,0.345927,0.345927,0,0,0,0.6875,14,32.8125,0,0,0,0,0,435.005,320.123,32.818,0.2,0.4,0.6666666666666666,0.8,,,,,,1.091678,394.339
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_solo,rule-only,25.6,false,,0.153033,0.153033,0.153033,0,0,0,0.4375,9,21.09375,0,0,0,0,0,2453.023,913.621,-2101.857,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.5333333333333333,,,,,,0.970612,398.851
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_solo,observation-hybrid,25.6,true,,0.153033,0.153033,0.153033,0,0,0,0.4375,9,21.09375,0,0,0,0,0,2453.023,913.621,-2101.857,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.5333333333333333,0,0,0.1724137931034483,0.002830479271977784,0.43282706259742015,1.645176,398.851
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_solo,ml-only,25.6,true,,0.220644,0.158144,0.158144,0,0,0,0.375,8,18.75,0,0,0,0,0,1346.286,851.383,-1032.266,0.2,0.2,0.3333333333333333,0.6,,,,,,0.505111,398.851
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Jazz3-150-C_solo,legacy-region-hybrid,25.6,true,,0.153033,0.153033,0.153033,0,0,0,0.4375,9,21.09375,0,0,0,0,0,2453.023,913.621,-2101.857,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.5333333333333333,,,,,,1.078491,398.851
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_comp,rule-only,22.14721088435374,false,,0.886973,0.886973,0.886973,0,0,0,0.5,5,13.54573,0,0,0,0,0,513.466,240.377,-481.012,0.4,0.6,0.8,0.8,,,,,,0.772855,401.208
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_comp,observation-hybrid,22.14721088435374,true,,0.96526,0.96526,0.96526,0,0,0,0.666667,6,16.254876,0,0,0,0,0,153.879,112.266,-76.518,0.4,0.8,1,1,3,0.09090909090909091,0.7575757575757576,0.15416114182337318,0.09806801243186826,1.254424,401.208
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_comp,ml-only,22.14721088435374,true,,0.94265,0.94265,0.94265,0,0,0,0.5,6,16.254876,0,0,0,0,0,254.03,232.161,139.732,0.2,0.6,1,1,,,,,,0.497033,401.208
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_comp,legacy-region-hybrid,22.14721088435374,true,,0.886973,0.886973,0.886973,0,0,0,0.5,5,13.54573,0,0,0,0,0,513.466,240.377,-481.012,0.4,0.6,0.8,0.8,,,,,,0.883987,401.208
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_solo,rule-only,22.14721088435374,false,,0.224517,0.224517,0.224517,0,0,0,0.666667,9,24.382315,0,0,0,0,0,1242.944,1437.833,14.504,0,0.2,0.2,0.4,,,,,,0.886774,391.845
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_solo,observation-hybrid,22.14721088435374,true,,0.224517,0.224517,0.224517,0,0,0,0.666667,9,24.382315,0,0,0,0,0,1242.944,1437.833,14.504,0,0.2,0.2,0.4,0,0,0.1956521739130435,0.001380634753916246,0.4820013304511683,1.516713,391.845
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_solo,ml-only,22.14721088435374,true,,0.350971,0.294525,0.227597,0,0,0,1,9,24.382315,0,0,0,0,0,503.182,325.925,89.727,0,0.4,0.8,0.8,,,,,,0.481167,391.845
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-130-A_solo,legacy-region-hybrid,22.14721088435374,true,,0.224517,0.224517,0.224517,0,0,0,0.666667,9,24.382315,0,0,0,0,0,1242.944,1437.833,14.504,0,0.2,0.2,0.4,,,,,,0.995213,391.845
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_comp,rule-only,32,false,,0.906688,0.906688,0.906688,0,0,0,0.666667,7,13.125,0,0,0,0,0,216.242,212.245,-72.569,0.2,0.6,1,1,,,,,,1.53103,388.465
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_comp,observation-hybrid,32,true,,0.906688,0.906688,0.906688,0,0,0,0.666667,6,11.25,0,0,0,0,0,597.195,275.77,-453.521,0.2,0.4,0.8,0.8,6,0.0594059405940594,0.8811881188118812,0.22926925315372956,0.04350386750928204,2.805689,388.465
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_comp,ml-only,32,true,,0.981672,0.981672,0.981672,0,0,0,0.666667,6,11.25,0,0,0,0,0,117.299,85.726,18.451,0.6,0.8,1,1,,,,,,0.485669,388.465
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_comp,legacy-region-hybrid,32,true,,0.966212,0.966212,0.966212,0,0,0,0.666667,7,13.125,0,0,0,0,0,216.242,212.245,-72.569,0.2,0.6,1,1,,,,,,1.637957,388.465
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_solo,rule-only,32,false,,0.302023,0.302023,0.302023,0,0,0,1,14,26.25,0,0,0,0,0,724.463,732.144,104.81,0.2,0.2,0.4,0.6,,,,,,1.091223,393.662
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_solo,observation-hybrid,32,true,,0.334538,0.334538,0.334538,0,0,0,1,14,26.25,0,0,0,0,0,724.463,732.144,104.81,0.2,0.2,0.4,0.6,3,0.03260869565217391,0.30434782608695654,0.04940254244925316,0.3749326726765734,1.932625,400.531
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_solo,ml-only,32,true,,0.512993,0.512993,0.512993,0,0,0,0.666667,7,13.125,0,0,0,0,0,1149.649,997.914,-781.621,0,0,0.2,0.6,,,,,,0.481041,400.708
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock1-90-C#_solo,legacy-region-hybrid,32,true,,0.334538,0.334538,0.334538,0,0,0,1,14,26.25,0,0,0,0,0,724.463,732.144,104.81,0.2,0.2,0.4,0.6,,,,,,1.200051,400.708
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock2-142-D_comp,rule-only,27.041587301587303,false,,0.534315,0.507475,0.444975,0,0,0,0.5,10,22.188047,0,0,0,0,0,624.732,338.351,235.998,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.7692307692307693,,,,,,1.387721,371.136
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock2-142-D_comp,observation-hybrid,27.041587301587303,true,,0.788831,0.676457,0.560495,0,0,0,0.714286,13,28.844461,0,0,0,0,0,308.324,208.757,40.638,0.15384615384615385,0.6923076923076923,0.9230769230769231,0.9230769230769231,38,0.4470588235294118,0.4117647058823529,0.14304459888516582,0.1521387754656639,2.529744,399.969
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_Rock2-142-D_comp,ml-only,27.041587301587303,true,,0.854985,0.765495,0.747003,0,0,0,0.857143,15,33.28207,0,0,0,0,0,301.648,290.106,260.125,0.07692307692307693,0.3076923076923077,0.9230769230769231,1,,,,,,0.489964,400.122
