datasetId,splitName,sourceType,trackId,engine,durationSeconds,usedLearned,fallbackReason,rootAccuracy,majorMinorAccuracy,detailedAccuracy,noChordPrecision,noChordRecall,noChordF1,fragmentationRate,predictedRegionCount,regionsPerMinute,veryShortRegionCount,oneWindowRegionCount,oneWindowRegionRate,veryShortRegionRate,flickerEventCount,meanAbsoluteBoundaryErrorMs,medianAbsoluteBoundaryErrorMs,meanSignedBoundaryErrorMs,boundariesWithin100ms,boundariesWithin250ms,boundariesWithin500ms,boundariesWithin1000ms,mlOverrideCountVsRule,percentRuleWindowsChangedByMl,ruleMlAgreementRate,averageEffectiveLearnedWeight,averageLearnedEntropy,runtimePerAudioMinuteSeconds,peakMemoryMiB
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-131-B_comp,ml-only,29.30639455782313,true,,0.791417,0.791417,0.684039,0,0,0,0.928571,14,28.662687,0,0,0,0,0,260.651,258.62,248.044,0.38461538461538464,0.46153846153846156,0.8461538461538461,1,,,,,,0.499956,333.509
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-131-B_comp,legacy-region-hybrid,29.30639455782313,true,,0.609666,0.609666,0.503901,0,0,0,0.5,12,24.568017,0,0,0,0,0,671.429,324.494,128.111,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.7692307692307693,,,,,,0.961095,333.509
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-131-B_solo,rule-only,29.30639455782313,false,,0.15246,0.131574,0.131574,0,0,0,0.357143,8,16.378678,0,0,0,0,0,1444.586,1219.998,-2.335,0,0,0.15384615384615385,0.46153846153846156,,,,,,0.843613,338.36
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-131-B_solo,observation-hybrid,29.30639455782313,true,,0.15246,0.131574,0.131574,0,0,0,0.357143,8,16.378678,0,0,0,0,0,1444.586,1219.998,-2.335,0,0,0.15384615384615385,0.46153846153846156,0,0,0.11475409836065574,0,0.4980999727629129,1.420748,338.774
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-131-B_solo,ml-only,29.30639455782313,true,,0.126206,0.084727,0,0,0,0,0.571429,9,18.426013,0,0,0,0,0,980.843,685.422,17.254,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.6153846153846154,,,,,,0.491779,339.011
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-131-B_solo,legacy-region-hybrid,29.30639455782313,true,,0.15246,0.131574,0.131574,0,0,0,0.357143,8,16.378678,0,0,0,0,0,1444.586,1219.998,-2.335,0,0,0.15384615384615385,0.46153846153846156,,,,,,0.952322,339.011
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_comp,rule-only,23.13002267573696,false,,0.335468,0.27296,0.27296,0,0,0,0.571429,11,28.534371,0,0,0,0,0,590.192,200.834,-255.371,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.6923076923076923,,,,,,0.891465,325.693
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_comp,observation-hybrid,23.13002267573696,true,,0.527497,0.527497,0.527497,0,0,0,0.5,10,25.940337,0,0,0,0,0,693.544,331.756,-42.82,0.23076923076923078,0.38461538461538464,0.6153846153846154,0.7692307692307693,33,0.559322033898305,0.1694915254237288,0.11421213397606499,0.1815323804080376,1.512337,331.388
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_comp,ml-only,23.13002267573696,true,,0.800257,0.71096,0.549291,0,0,0,0.857143,14,36.316472,0,0,0,0,0,251.7,217.444,236.648,0.23076923076923078,0.6153846153846154,0.8461538461538461,1,,,,,,0.490482,331.577
guitarset-zenodo-1492449,validation,solo-guitar,guitarset-00_BN2-166-Ab_comp,legacy-region-hybrid,23.13002267573696,true,,0.553972,0.491464,0.403508,0,0,0,0.571429,11,28.534371,0,0,0,0,0,590.192,200.834,-255.371,0.3076923076923077,0.5384615384615384,0.6153846153846154,0.6923076923076923,,,,,,0.997909,331.577
